brand,name,price,processor,ram,ssd,hdd,display,os,rating
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
hp,HP G8 Ryzen 3 Dual Core AMD Ryzen 3 3250U,28490,amd_ryzen_3,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.4
hp,HP Pavilion Intel Core i5 12th Gen,64990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.0
asus,ASUS ROG Core i7 7th Gen,146490,intel_core_i7,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,3.0
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
dell,DELL Core i5 12th Gen,60090,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo Ryzen 3 Quad Core 5300U,34990,amd_ryzen_3,0.14285714285714285,0.0625,0.125,0.1709401709401709,windows,4.3
lenovo,Lenovo Core i3 11th Gen,40699,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.1
asus,ASUS Core i5 10th Gen,71999,intel_core_i5,0.14285714285714285,0.25,0.0,0.1709401709401709,windows,4.3
acer,acer Intel EVO Swift 5 Core i5 11th Gen,69990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.8
hp,HP Victus Intel Core i5 11th Gen,62990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1923076923076924,windows,4.3
dell,DELL Vostro Core i5 11th Gen,63090,intel_core_i5,0.14285714285714285,0.125,0.0,1.0,windows,3.9
msi,MSI Alpha 15 Ryzen 7 Octa Core 5800H,98990,amd_ryzen_7,0.42857142857142855,0.001220703125,0.0,0.1709401709401709,windows,4.5
hp,HP Victus Ryzen 7 Octa Core 5800H,107990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1923076923076924,windows,4.3
dell,DELL Core i3 10th Gen,48999,intel_core_i3,0.0,0.0625,0.5,0.1709401709401709,windows,4.3
lenovo,Lenovo IdeaPad Gaming 3 Core i5 11th Gen,57890,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.9
dell,DELL Inspiron Core i5 12th Gen,88490,intel_core_i5,0.42857142857142855,0.125,0.0,0.18803418803418803,windows,4.3
hp,HP Ryzen 7 Octa Core 6800H,99850,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1923076923076924,windows,4.3
dell,DELL Core i3 10th Gen,48999,intel_core_i3,0.0,0.0625,0.5,0.1709401709401709,windows,4.3
dell,DELL Inspiron Core i3 11th Gen,40890,intel_core_i3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.0
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL Vostro Core i3 10th Gen,40690,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.0
hp,HP OMEN Core i7 12th Gen,170990,intel_core_i7,0.42857142857142855,0.25,0.0,0.1923076923076924,windows,4.3
hp,HP OMEN Core i7 12th Gen,170990,intel_core_i7,0.42857142857142855,0.25,0.0,0.1923076923076924,windows,4.3
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
dell,DELL Inspiron Core i5 11th Gen,71857,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS ExpertBook B9 Core i7 10th Gen,154990,intel_core_i7,0.42857142857142855,0.25,0.0,0.10256410256410253,windows,5.0
acer,acer ConceptD 5 Core i5 8th Gen,100500,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
dell,DELL Core i5 12th Gen,94075,intel_core_i5,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.3
apple,APPLE 2023 MacBook Pro M2 Pro,249900,apple_m2,0.42857142857142855,0.125,0.0,0.18803418803418803,mac,4.3
asus,ASUS ZenBook Classic Core i5 10th Gen,79990,intel_core_i5,0.14285714285714285,0.125,0.0,0.07264957264957272,windows,4.4
acer,acer Swift 3 OLED Core i7 12th Gen,115999,intel_core_i7,0.42857142857142855,0.25,0.0,0.10256410256410253,windows,4.3
acer,acer Aspire 3 Ryzen 3 Dual Core R33250U,27990,amd_ryzen_3,0.0,0.125,0.0,0.1709401709401709,windows,4.2
asus,ASUS Ryzen 9 Octa Core 10th Gen,98990,amd_ryzen_9,0.42857142857142855,0.125,0.0,0.2136752136752137,windows,4.5
infinix,Infinix INBook X2 Plus Core i5 11th Gen,42990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Inspiron Core i3 10th Gen,44190,intel_core_i3,0.14285714285714285,0.0625,0.0,0.14358974358974363,windows,4.3
asus,ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen,79990,intel_core_i5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,5.0
asus,ASUS TUF Gaming A15 (2022) Ryzen 7 Octa Core 6800HS,96990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
dell,DELL Vostro Core i3 10th Gen,42990,intel_core_i3,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.1
asus,ASUS ROG Zephyrus S15 Core i7 10th Gen,234990,intel_core_i7,1.0,0.25,0.0,0.1709401709401709,windows,4.3
hp,HP Victus Ryzen 5 Hexa Core 5600H,85990,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.1923076923076924,windows,4.3
asus,ASUS Chromebook Flip Touch Celeron Dual Core,22990,intel_celeron,0.0,0.125,0.0,0.1709401709401709,chrome,4.0
asus,ASUS Zenbook 14 OLED (2022) Intel EVO Core i7 12th Gen,107331,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.6
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
lenovo,Lenovo Core i3 11th Gen,38990,intel_core_i3,0.0,0.0625,0.0,0.14529914529914534,windows,4.3
hp,HP Ryzen 3 Dual Core 3250U,37990,amd_ryzen_3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX,150990,amd_ryzen_9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.9
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
lenovo,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core 4800H,76990,amd_ryzen_7,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
hp,HP Envy x360 Ryzen 5 Hexa Core 5600U,79000,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.07264957264957272,windows,4.5
hp,HP Victus Ryzen 5 Hexa Core 5600H,84198,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1923076923076924,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
hp,HP Laptop Ryzen 3 Quad Core 5300U,42990,amd_ryzen_3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS,177900,amd_ryzen_7,1.0,0.25,0.0,0.07692307692307698,windows,4.3
lenovo,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H,62490,amd_ryzen_5,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.5
asus,ASUS Vivobook Flip Core i5 12th Gen,79990,intel_core_i5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,3.9
asus,ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS,151990,amd_ryzen_9,0.42857142857142855,0.25,0.0,0.07692307692307698,windows,4.3
infinix,Infinix INBook X2 Plus Core i3 11th Gen,30990,intel_core_i3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.2
asus,ASUS ROG Flow X13 Ryzen 7 Octa Core AMD R7,147990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.07692307692307698,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i3 11th Gen,37490,intel_core_i3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo Core i7 12th Gen,118990,intel_core_i7,0.42857142857142855,0.125,0.0,0.18803418803418803,windows,4.3
hp,HP 14s Intel Core i3 11th Gen,39990,intel_core_i3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
asus,ASUS ROG Flow X13 with RTX 3080 eGPU Ryzen 9 Octa Core 5980HS,234990,amd_ryzen_9,1.0,0.25,0.0,0.07692307692307698,windows,4.3
asus,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,171990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.18803418803418803,windows,4.3
acer,acer Swift X Core i5 11th Gen,94990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1923076923076924,windows,4.3
hp,HP HP Pavilion Ryzen 5 Hexa Core AMD R5,66990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
hp,HP 15s Intel Core i3 11th Gen,40788,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.1
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL Core i3 11th Gen,42500,intel_core_i3,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,4.3
asus,ASUS TUF GAMING A15 Ryzen 5 Hexa Core 4600H,60990,amd_ryzen_5,0.14285714285714285,0.25,0.0,0.1709401709401709,windows,4.3
asus,ASUS TUF Gaming F15 Core i5 10th Gen,58990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
acer,acer Predator Helios 300 Core i7 10th Gen,119990,intel_core_i7,0.42857142857142855,0.0625,0.5,0.1709401709401709,windows,4.5
lenovo,Lenovo Core i7 11th Gen,105990,intel_core_i7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
msi,MSI Core i7 13th Gen,184990,intel_core_i7,0.42857142857142855,0.25,0.0,0.2435897435897436,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
lenovo,Lenovo Legion 5 Pro Core i7 11th Gen,192990,intel_core_i7,1.0,0.25,0.0,0.18803418803418803,windows,4.3
hp,HP Ryzen 3 Dual Core 3250U,38999,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.3
acer,acer Predator Helios 300 Core i7 11th Gen,135990,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
dell,DELL Inspiron Core i5 11th Gen,68490,intel_core_i5,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.3
hp,HP Chromebook Intel Core i7 11th Gen,88390,intel_core_i7,0.42857142857142855,0.25,0.0,0.10256410256410253,windows,4.5
dell,DELL Core i7 12th Gen,113104,intel_core_i7,0.42857142857142855,0.125,0.0,0.07264957264957272,windows,3.7
asus,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS,114990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.07692307692307698,windows,5.0
hp,HP Pavilion Ryzen 5 Hexa Core AMD R5,56000,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
lenovo,Lenovo Intel Core i7 12th Gen,149990,intel_core_i7,0.14285714285714285,0.25,0.0,0.18803418803418803,windows,4.3
acer,acer Core i7 6th Gen,116640,intel_core_i7,0.42857142857142855,0.03125,0.5,0.1709401709401709,windows,4.3
hp,HP Omen Core i5 7th Gen,102551,intel_core_i5,0.14285714285714285,0.03125,0.5,0.1709401709401709,windows,4.3
avita,Avita SATUS S111 Celeron Dual Core,16990,intel_celeron,0.0,0.03125,0.0,0.10683760683760679,windows,3.8
apple,APPLE 2022 MacBook AIR M2,131990,apple_m2,0.14285714285714285,0.125,0.0,0.0854700854700855,mac,4.3
hp,HP 14s Ryzen 3 Quad Core,44900,amd_ryzen_3,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.5
hp,HP OMEN Ryzen 7 Octa Core AMD R7,98990,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1923076923076924,windows,4.9
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
asus,ASUS Vivobook 15 Core i5 11th Gen,50990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
infinix,Infinix X1 Slim Series Core i7 10th Gen,46990,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,3.7
msi,MSI Core i7 13th Gen,147990,intel_core_i7,0.42857142857142855,0.25,0.0,0.2435897435897436,windows,4.3
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
dell,DELL Core i3 11th Gen,45890,intel_core_i3,0.14285714285714285,0.0625,0.5,0.14529914529914534,windows,4.3
lenovo,Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H,60490,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.5
hp,HP Victus Ryzen 5 Hexa Core 5600H,69990,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.1581196581196581,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
asus,ASUS ExpertBook P1 Core i5 10th Gen,62490,intel_core_i5,0.14285714285714285,0.0,0.5,0.10256410256410253,windows,3.9
lenovo,Lenovo Athlon Dual Core 3050U,20990,amd_athlon,0.0,0.0625,0.0,0.10256410256410253,windows,4.1
asus,ASUS VivoBook Ultra 14 (2022) Core i3 11th Gen,41990,intel_core_i3,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.4
msi,MSI Core i7 11th Gen,76490,intel_core_i7,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
asus,ASUS ROG Flow Z13 (2022) Core i9 12th Gen,191990,intel_core_i9,0.42857142857142855,0.25,0.0,0.07692307692307698,windows,4.3
dell,DELL Core i3 10th Gen,42890,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.2
dell,DELL Inspiron Ryzen 5 Quad Core 3450U,49890,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.9
hp,HP Pavilion Intel Core i5 11th Gen,69490,intel_core_i5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,3.8
msi,MSI Crosshair 15 Core i7 12th Gen,110990,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.4
lenovo,Lenovo IdeaPad Gaming 3 Core i5 10th Gen,62990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Core i3 12th Gen,64490,intel_core_i3,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
asus,ASUS Core i3 7th Gen,28990,intel_core_i3,0.0,0.0,0.5,0.1709401709401709,windows,4.0
dell,DELL Inspiron Core i3 10th Gen,42990,intel_core_i3,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,4.1
dell,DELL Inspiron Core i5 12th Gen,91958,intel_core_i5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
msi,MSI Prestige 14 Intel EVO Core i5 11th Gen,74990,intel_core_i5,0.42857142857142855,0.0009765625,0.0,0.10256410256410253,windows,4.5
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
acer,acer Nitro 5 Ryzen 5 Hexa Core AMD R5,59990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.5
asus,ASUS ZenBook Pro 15 Core i9 8th Gen,209690,intel_core_i9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,5.0
msi,MSI Prestige 14 Core i7 10th Gen,74990,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.0
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
hp,HP Victus Core i7 12th Gen,88570,intel_core_i7,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
infinix,Infinix INBook X2 Plus Core i5 11th Gen,42990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
hp,HP HP Envy Ryzen 7 Octa Core 4700U,81600,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.07264957264957272,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
asus,ASUS TUF Gaming F15 (2022) Core i7 12th Gen,122990,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.1
lenovo,Lenovo Ideapad AMD Ryzen 5 Hexa Core 5500U,47990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.5
asus,ASUS Core i3 11th Gen,35990,intel_core_i3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.3
asus,ASUS Vivobook 14 Core i3 10th Gen,30650,intel_core_i3,0.0,0.0,0.5,0.10683760683760679,windows,3.5
hp,HP 15s Ryzen 5 Quad Core 3500U,52575,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
lenovo,Lenovo Core i3 10th Gen,37890,intel_core_i3,0.0,0.0625,0.0,0.1709401709401709,windows,5.0
dell,DELL Core i3 11th Gen,45990,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
hp,HP Core i3 11th Gen,39890,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.7
infinix,Infinix X1 Slim Series Core i5 10th Gen,37990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.2
asus,ASUS VivoBook 14 Core i3 7th Gen,33990,intel_core_i3,0.0,0.0625,0.0,0.10256410256410253,windows,4.3
avita,Avita PURA APU Dual Core A6 9220e,24490,amd_other,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,3.6
hp,HP 15s Intel Core i5 12th Gen,63290,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.1
hp,HP 15s Intel Core i5 12th Gen,63290,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.1
hp,HP 15s Core i5 11th Gen,54960,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
lenovo,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U,61200,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
hp,HP Core i3 11th Gen,39890,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.7
avita,Avita PURA APU Dual Core A6 9220e,24490,amd_other,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,3.6
dell,DELL Vostro Core i5 12th Gen,71490,intel_core_i5,0.42857142857142855,0.125,0.0,0.18803418803418803,windows,4.3
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
acer,acer Nitro 5 Ryzen 5 Hexa Core AMD R5,67990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS ZenBook S Core i7 8th Gen,99990,intel_core_i7,0.42857142857142855,0.125,0.0,0.07264957264957272,windows,4.3
asus,ASUS Core i7 12th Gen,104405,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
asus,ASUS TUF Gaming F17 (2022) with 90Whr Battery Core i5 12th Gen,94990,intel_core_i5,0.42857142857142855,0.125,0.0,0.2435897435897436,windows,4.4
hp,HP Core i3 11th Gen,43390,intel_core_i3,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
dell,DELL Core i5 12th Gen,99990,intel_core_i5,0.42857142857142855,0.125,0.0,0.07692307692307698,windows,4.3
hp,HP Ryzen 9 Octa Core 6900HX,160180,amd_ryzen_9,1.0,0.25,0.0,0.1923076923076924,windows,4.3
asus,ASUS VivoBook 15 Ryzen 3 Dual Core AMD R3,26990,amd_ryzen_3,0.0,0.0625,0.0,0.1709401709401709,windows,4.3
asus,ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i7 12th Gen,174990,intel_core_i7,0.42857142857142855,0.125,0.0,0.18803418803418803,windows,4.3
hp,HP 15s Core i3 11th Gen,41960,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
acer,acer Nitro 5 Ryzen 5 Hexa Core 5600H,68990,amd_ryzen_5,0.14285714285714285,0.125,0.5,0.1709401709401709,windows,4.3
asus,ASUS TUF Dash F15 Core i7 12th Gen,149610,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.8
asus,ASUS VivoBook K15 OLED (2022) Core i5 11th Gen,63990,intel_core_i5,0.42857142857142855,0.0625,0.5,0.1709401709401709,windows,4.3
lenovo,Lenovo IdeaPad 3 Dual Core 3020e,27990,amd_other,0.0,0.0625,0.0,0.10256410256410253,windows,4.1
gigabyte,GIGABYTE G5 GD Core i5 11th Gen,68990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.6
lenovo,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H,60490,amd_ryzen_5,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.5
acer,acer Swift 5 Core i5 8th Gen,69351,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.2
asus,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,261990,amd_ryzen_9,1.0,0.25,0.0,0.18803418803418803,windows,4.3
lenovo,Lenovo Intel Core i3 11th Gen,38500,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
hp,HP Pavilion Gaming Core i7 11th Gen,79000,intel_core_i7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.6
lenovo,Lenovo IdeaPad 3 Dual Core 3020e,27990,amd_other,0.0,0.0625,0.0,0.10256410256410253,windows,4.1
hp,HP Pavilion Gaming Ryzen 5 Hexa Core AMD R5,64000,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.9
lenovo,Lenovo Intel Core i5 11th Gen,52890,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
hp,HP Core i3 11th Gen,40699,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS Core i9 10th Gen,269990,intel_core_i9,1.0,0.25,0.0,0.1709401709401709,windows,4.8
dell,DELL Core i5 12th Gen,99990,intel_core_i5,0.42857142857142855,0.125,0.0,0.07692307692307698,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i3 11th Gen,38699,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo IdeaPad 3 Celeron Dual Core 4th Gen,25990,intel_celeron,0.0,0.0625,0.0,0.10256410256410253,windows,4.1
hp,HP Pavilion Ryzen 5 Hexa Core 5500U,50600,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
hp,HP OMEN Ryzen 7 Octa Core AMD R7,108290,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1923076923076924,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i5 11th Gen,52990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
lenovo,Lenovo IdeaPad Core i3 11th Gen,37990,intel_core_i3,0.14285714285714285,0.0625,0.0,0.1709401709401709,dos,3.7
asus,ASUS Vivobook 14 Core i3 11th Gen,38990,intel_core_i3,0.14285714285714285,0.125,0.0,0.10683760683760679,windows,4.3
hp,HP 255 G8 Ryzen 3 Dual Core AMD Ryzen3 3250,35960,amd_ryzen_3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.5
lenovo,Lenovo IdeaPad 3 Core i5 12th Gen,56049,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
hp,HP Pavilion Gaming Ryzen 5 Hexa Core 4600H,80000,amd_ryzen_5,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.6
asus,ASUS Core i3 11th Gen,30990,intel_core_i3,0.0,0.0625,0.0,0.10256410256410253,windows,4.0
asus,ASUS VivoBook Ultra K15 OLED Core i3 11th Gen,45990,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
lenovo,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Inspiron Ryzen 5 Hexa Core 5625U,50890,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Inspiron Ryzen 7 Octa Core 5700U,85990,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.2
hp,HP Omen Ryzen 7 Octa Core 6800H,122560,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.19658119658119655,windows,4.3
lenovo,Lenovo Intel Core i3 11th Gen,38500,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS TUF Gaming F17 Core i5 10th Gen,73990,intel_core_i5,0.14285714285714285,0.125,0.0,0.2435897435897436,windows,4.8
hp,HP Victus Ryzen 7 Octa Core 5800H,121677,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1923076923076924,windows,4.3
lenovo,Lenovo Core i3 11th Gen,39990,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.1
lenovo,Lenovo Intel Core i5 11th Gen,52890,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL Vostro Ryzen 5 Hexa Core 5625U,63331,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.18803418803418803,windows,4.3
dell,DELL Inspiron Core i3 11th Gen,43490,intel_core_i3,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,4.0
asus,ASUS Chromebook Celeron Dual Core,25990,intel_celeron,0.0,0.0,0.5,0.10256410256410253,chrome,4.1
lenovo,Lenovo IdeaPad 3 Core i3 11th Gen,38699,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
